362	300	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	4861304	4814206	4861690	4867379	4754331.5	4840122	5162052.5	5316962	5243107.5	5195936	5134144	4958336	4855786.5	4920447	5018601	4998100	4862991	4756280.5	4777360	4812763.5	4748550	4706767.5	4720477.5	4632837	4510919	4544902	4656310.5	4686344.5	4687459	4714108	4752974	4846683.5	4952960	4931969.5	4856000.5	4889052	4987012	5034037.5	5039021	5005918.5	4954639.5	4984938.5	5104929.5	5193062	5196108	5168547	5145125	5156665	5213870.5	5256808.5	5259296.5	5289677	5358206.5	5373655	5332331.5	5340235	5355783	5231653	5119082.5	5271325.5	5531452	5556526	5449793	5447666.5	5465530	5419842.5	5424213.5	5499492	5527571	5382754.5	5080537.5	4890606.5	4968680.5	5080354.5	5048593.5	5097357.5	5290189	5358912	5282546	5276615.5	1e30	1e30	1e30	1e30
362	301	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	4790529	4839931.5	4913890.5	4842627.5	4749667	4914798	5203480.5	5296411	5229667.5	5174613	5093223.5	4950781.5	4873722.5	4943858.5	5049009.5	4993855.5	4812181	4741995	4807114	4804537	4725869	4732331	4736319	4610103	4519849	4580018.5	4661603.5	4690036.5	4712514	4732193	4790285.5	4916621	4972323.5	4889317	4840551	4906694	4989792.5	5042627.5	5059781.5	5006305	4952982.5	5006205	5108642.5	5143537.5	5127608	5128637	5139433	5151630.5	5195305	5257807.5	5285982.5	5296175	5338939	5364350	5334638.5	5343437	5368012	5241449	5116140.5	5283517.5	5573239	5587572	5463707	5478922.5	5522109	5474367.5	5478508.5	5557319.5	5577358	5418461	5128412	4929814.5	4975309	5061737.5	5039250	5097362.5	5287798.5	5355639	5282556.5	5260629.5	1e30	1e30	1e30	1e30
362	302	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	4819358.5	4862217	4906462.5	4847043.5	4741704	4933963.5	5246302.5	5298294	5218084	5173806	5098085	4941001	4891858.5	4973509	5026761.5	4932022.5	4760656	4752223.5	4781332.5	4801137	4719674.5	4722457.5	4729847.5	4609690	4518121	4578952	4668028	4707072	4734957	4785250	4863500.5	4950513	4975237	4879522	4840040.5	4890610.5	4984431.5	5010179	5015038.5	4946957	4912913.5	4973538.5	5089257.5	5188955.5	5185051	5158900	5155267	5201259.5	5234528.5	5259669.5	5261462	5267351.5	5323005	5364728	5341324	5349949	5354736.5	5236705.5	5158180	5345050.5	5631260.5	5597675.5	5480615	5472998.5	5478646	5422441.5	5472258	5546436.5	5475747.5	5341396	5022059	4913226.5	4977555	5085783.5	5032963	5093499.5	5276723	5344684	5272876.5	5257229.5	1e30	1e30	1e30	1e30
362	303	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	4832246	4895809.5	4893776	4847911.5	4733733.5	5043058.5	5295235	5366638	5237123.5	5208616.5	5106012.5	4944501.5	4910238	4986251.5	5009825.5	4894844.5	4736997.5	4728389	4798086	4774718	4721201	4731758.5	4702055.5	4585898	4498267.5	4574683	4661851.5	4693081	4725499	4781804.5	4872317	4959721.5	4950469.5	4868422	4844557.5	4920342	5001686	5039454	5010523	4955901	4920091.5	4983949	5099276	5224116.5	5238982.5	5195989	5198998	5254207.5	5294303.5	5304027	5310454	5314831.5	5365913.5	5414612.5	5379513.5	5380546.5	5390592.5	5249254.5	5193589.5	5399629.5	5679532.5	5617288	5501590.5	5491228	5497459	5426167	5501050	5533863	5491839	5269652.5	5032692	4895547.5	5013966	5051911	4994145.5	5072106.5	5292213	5322476	5266900	5255404	1e30	1e30	1e30	1e30
362	304	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	4834518.5	4874164	4906038.5	4791784.5	4808554.5	5104599	5379467.5	5346890	5265085.5	5232888.5	5107004	4951315	4944666.5	5047771	5039301	4906490.5	4747731.5	4730499	4825043	4774251.5	4721846	4744635	4687898.5	4557349	4494169.5	4578252	4660819.5	4690727	4723043.5	4792977	4884306.5	4961979.5	4952706	4861074	4858061.5	4933690	5024972.5	5043912	5034379	4962273.5	4939523	5006057	5120712.5	5247686.5	5248691	5199738.5	5227530	5262558.5	5313155	5303947.5	5314067	5316314	5375990.5	5387650.5	5349865	5353151	5344093.5	5217388.5	5157033	5422301	5662474	5565865	5448734	5457003.5	5437909	5383428	5447373	5484246.5	5406780	5198629.5	4953468	4858836	4987446	4990270	4940951	5041233.5	5262542.5	5294954	5225911.5	5244215	1e30	1e30	1e30	1e30
362	305	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	4811093	4856133	4888838.5	4754100	4842940	5128523.5	5391722	5334939	5265921.5	5220099	5057514	4934321.5	4952690.5	5059473.5	5033778	4881570	4764980	4761325.5	4829306.5	4788280	4727499.5	4757559	4671298.5	4536765	4495673.5	4607508	4662592.5	4701752.5	4731759.5	4812146	4897054	4978863.5	4952446	4866241.5	4884422	4963540	5043171.5	5064740	5042515	4967135	4950198.5	5017815	5147425.5	5229747	5244626	5178134.5	5196547	5222731.5	5267389.5	5241444	5257603.5	5250793	5307943.5	5313072.5	5277023.5	5281509.5	5268218	5132486	5100214.5	5395040.5	5589795.5	5508092	5395212.5	5424157	5416425	5380300.5	5461898	5502779	5411812	5200994.5	4965051	4889627	5009710.5	5013747.5	4954019.5	5077559	5285745.5	5300522	5236978	5243528.5	1e30	1e30	1e30	1e30
362	306	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	4867866	4900413	4900756	4791357.5	4866610	5227009.5	5422486.5	5356878	5291770.5	5233819.5	5027380.5	4941658.5	4971755	5077969	5010030.5	4854736.5	4749357	4762390	4826510.5	4798983	4744622.5	4761126.5	4666691.5	4526372.5	4515244.5	4632929.5	4667878.5	4702513	4730406	4820999.5	4891675	4997157	4945331	4868733	4882315	4965272.5	5035491.5	5065803.5	5025840.5	4960801	4941441	5021897.5	5150239.5	5230886	5246106.5	5186267.5	5198630	5235569.5	5275114.5	5272962	5291698	5299006.5	5357105	5354324	5335880.5	5335922	5344105	5180325	5196031.5	5454833	5656649	5519990	5446193.5	5443318	5435035.5	5386414.5	5486595.5	5506350.5	5416927	5195653.5	4957740.5	4906689	5023714.5	5028610.5	4976697	5106215	5318620	5313304.5	5250402.5	5254218	1e30	1e30	1e30	1e30
362	307	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	4857075	4872200.5	4872022	4737883.5	4891133.5	5215788.5	5374604	5275426.5	5226342.5	5135400	4934565	4867634.5	4938875	5019394.5	4946509.5	4806454.5	4692644.5	4744944	4774069.5	4767564	4721007	4740536.5	4629935.5	4504661	4537177.5	4671077.5	4694323	4716079	4751766.5	4841578	4913342.5	5000214.5	4957256.5	4870433	4892997	4980395	5050978.5	5075487.5	5020690	4941012.5	4932106	5013210.5	5139157	5227424.5	5225771.5	5174724.5	5182802	5227233.5	5266391.5	5260929	5274333	5299626.5	5347095	5347662	5335701.5	5341994	5338516.5	5180097	5193554	5473985	5635612.5	5533185.5	5453063	5469358	5428086.5	5431529.5	5503613	5538973	5424490	5201381.5	4959537	4911830.5	5000727	5022073	4949822	5109439.5	5306275.5	5283967	5235045.5	5246545	1e30	1e30	1e30	1e30
362	308	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	4871939.5	4915095.5	4868175	4754617	4927626.5	5310415.5	5377229	5294604.5	5213036.5	5102691	4909614.5	4858306	4963377	4992407.5	4935412.5	4778734.5	4704371.5	4754941.5	4827910.5	4806319	4761914	4748231.5	4633190.5	4502128.5	4588236.5	4702159	4711070.5	4713520	4767679.5	4849618.5	4912497	4994861.5	4939803.5	4854146	4880959.5	4999025	5072605	5085562.5	5021978.5	4945258	4949323.5	5037534	5154623	5243679	5233172.5	5180401	5179760	5239738	5246393.5	5255663.5	5267595.5	5292766	5336513	5339510.5	5330435.5	5353131.5	5338654.5	5180871.5	5200412.5	5480546	5636894.5	5526975.5	5466137.5	5476608	5437879	5433120	5522840.5	5529107.5	5437551	5193461	4953606.5	4891098	5011771.5	4997101.5	4958365	5097008	5296208.5	5256229.5	5219953.5	5226306.5	1e30	1e30	1e30	1e30
362	309	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30	4898923.5	4930222	4962874.5	4904713.5	4794483.5	5039199	5373457.5	5421885.5	5313356.5	5262580	5112138	4936076	4902921	5015037	5016732	4946861.5	4771280.5	4724340.5	4768188.5	4838907	4788252.5	4753094.5	4717271.5	4595316.5	4488828	4612511	4714421	4703840.5	4701545.5	4780196.5	4855089	4933643	4991791	4930380.5	4845279.5	4890368.5	5002730.5	5073748	5068303.5	5001919	4915617	4917155	5000267	5112996.5	5210006	5185718	5139638	5138125.5	5214830.5	5216318.5	5224946	5234863	5273480	5297398.5	5282926.5	5284843	5329908	5317855	5160729.5	5212225	5474802.5	5661595	5521548.5	5494825.5	5468537	5451972.5	5432754	5542159.5	5519123.5	5439234	5189583.5	4946610.5	4896862	5024926.5	5014357.5	4981431.5	5116102.5	5307334	5270032.5	5222049	5251263.5	1e30	1e30	1e30	1e30
